id,user_id,supplier,warehouse,hsn,modelno,brand,prod_desc,smtids,quantity,barcode,property,pricelist,status
5ab387e0534ade0a25958c38,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672910,PPT-BS-533,Powertex,Belt Sander Powertex PPT-BS-533,"['SMT160418000639', 'SMT160418000640', 'SMT160418000641', 'SMT160418000642', 'SMT160418000643', 'SMT160418000644', 'SMT160418000645', 'SMT160418000646', 'SMT160418000647', 'SMT160418000648', 'SMT160418000649', 'SMT160418000650']",12,1100902003,"[{""tosmt"": ""SMT220320180040"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180040""}, {""tosmt"": ""SMT220320180089"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180089""}, {""tosmt"": ""SMT280320182500"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320182451""}, {""tosmt"": ""SMT120418000298"", ""invoiceid"": ""POIN120420180001"", ""invoicedate"": ""12-04-2018"", ""fromsmt"": ""SMT120418000279""}, {""tosmt"": ""SMT160418000650"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418000601""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""2665.22"", ""dealer_price"": ""2082.2"", ""enduser_price"": ""3813.56"", ""landing_price"": ""1859.11""}]",Not Print
5ab387e0534ade0a25958c3f,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-DD-130,Powertex,130 mm Diamond Core Drill Powertex PPT-DD-130,"['SMT160418000677', 'SMT160418000678', 'SMT160418000679', 'SMT160418000680', 'SMT160418000681', 'SMT160418000682', 'SMT160418000683', 'SMT160418000684', 'SMT160418000685', 'SMT160418000686', 'SMT160418000687', 'SMT160418000688', 'SMT160418000689', 'SMT160418000690', 'SMT160418000691', 'SMT160418000692', 'SMT160418000693', 'SMT160418000694', 'SMT160418000695', 'SMT160418000696', 'SMT160418000697', 'SMT160418000698', 'SMT160418000699', 'SMT160418000700']",24,1100907001,"[{""tosmt"": ""SMT220320180047"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180047""}, {""tosmt"": ""SMT220320180096"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180096""}, {""tosmt"": ""SMT280320182800"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320182751""}, {""tosmt"": ""SMT120418000318"", ""invoiceid"": ""POIN120420180001"", ""invoicedate"": ""12-04-2018"", ""fromsmt"": ""SMT120418000299""}, {""tosmt"": ""SMT160418000700"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418000651""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""8467.63"", ""dealer_price"": ""6940.68"", ""enduser_price"": ""12711.86"", ""landing_price"": ""6197.03""}]",Not Print
5ab387e0534ade0a25958c40,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-DD-200-S,Powertex,200 mm Diamond Core Dril Powertex PPT-DD-200-S,"['SMT160418000740', 'SMT160418000741', 'SMT160418000742', 'SMT160418000743', 'SMT160418000744', 'SMT160418000745', 'SMT160418000746', 'SMT160418000747', 'SMT160418000748', 'SMT160418000749', 'SMT160418000750']",11,1100907003,"[{""tosmt"": ""SMT220320180048"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180048""}, {""tosmt"": ""SMT220320180097"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180097""}, {""tosmt"": ""SMT280320182901"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320182851""}, {""tosmt"": ""SMT160418000750"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418000701""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""13265.95"", ""dealer_price"": ""10873.73"", ""enduser_price"": ""19915.25"", ""landing_price"": ""9708.69""}]",Not Print
5ab387e0534ade0a25958c3b,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84615000,PPT-CO-355-A,Powertex,"14"" Cut Off Machine Powertex PPT-CO-355-A","['SMT160418000770', 'SMT160418000771', 'SMT160418000772', 'SMT160418000773', 'SMT160418000774', 'SMT160418000775', 'SMT160418000776', 'SMT160418000777', 'SMT160418000778', 'SMT160418000779', 'SMT160418000780', 'SMT160418000781', 'SMT160418000782', 'SMT160418000783', 'SMT160418000784', 'SMT160418000785', 'SMT160418000786', 'SMT160418000787', 'SMT160418000788', 'SMT160418000789', 'SMT160418000790', 'SMT160418000791', 'SMT160418000792', 'SMT160418000793', 'SMT160418000794', 'SMT160418000795', 'SMT160418000796', 'SMT160418000797', 'SMT160418000798', 'SMT160418000799', 'SMT160418000800']",31,1100908004,"[{""tosmt"": ""SMT220320180043"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180043""}, {""tosmt"": ""SMT220320180092"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180092""}, {""tosmt"": ""SMT280320183105"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320183055""}, {""tosmt"": ""SMT160418000800"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418000751""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""5143.04"", ""dealer_price"": ""4395.76"", ""enduser_price"": ""8050.85"", ""landing_price"": ""3924.79""}]",Not Print
5ab387e0534ade0a25958c30,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-DM-65-S,Powertex,Demolition Hammer Powertex PPT-DM-65-S,"['SMT160418000923', 'SMT160418000924', 'SMT160418000925', 'SMT160418000926', 'SMT160418000927', 'SMT160418000928', 'SMT160418000929', 'SMT160418000930', 'SMT160418000931', 'SMT160418000932', 'SMT160418000933', 'SMT160418000934', 'SMT160418000935', 'SMT160418000936', 'SMT160418000937', 'SMT160418000938', 'SMT160418000939', 'SMT160418000940', 'SMT160418000941', 'SMT160418000942', 'SMT160418000943', 'SMT160418000944', 'SMT160418000945', 'SMT160418000946', 'SMT160418000947', 'SMT160418000948', 'SMT160418000949', 'SMT160418000950']",28,1100909008,"[{""tosmt"": ""SMT220320180032"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180032""}, {""tosmt"": ""SMT220320180081"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180081""}, {""tosmt"": ""SMT280320183462"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320183412""}, {""tosmt"": ""SMT160418000950"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418000901""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""10725.66"", ""dealer_price"": ""8791.53"", ""enduser_price"": ""16101.69"", ""landing_price"": ""7849.58""}]",Not Print
5ab387e0534ade0a25958c11,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-ED-6,Powertex,Electric Drill Powertex PPT-ED-6,"['SMT160418000970', 'SMT160418000971', 'SMT160418000972', 'SMT160418000973', 'SMT160418000974', 'SMT160418000975', 'SMT160418000976', 'SMT160418000977', 'SMT160418000978', 'SMT160418000979', 'SMT160418000980', 'SMT160418000981', 'SMT160418000982', 'SMT160418000983', 'SMT160418000984', 'SMT160418000985', 'SMT160418000986', 'SMT160418000987', 'SMT160418000988', 'SMT160418000989', 'SMT160418000990', 'SMT160418000991', 'SMT160418000992', 'SMT160418000993', 'SMT160418000994', 'SMT160418000995', 'SMT160418000996', 'SMT160418000997', 'SMT160418000998', 'SMT16041800999', 'SMT160418001000']",31,1100911001,"[{""tosmt"": ""SMT220320180001"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180001""}, {""tosmt"": ""SMT220320180050"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180050""}, {""tosmt"": ""SMT280320183666"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320183616""}, {""tosmt"": ""SMT160418001000"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418000951""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5ab387e0534ade0a25958c14,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-ED-10-H,Powertex,Electric Drill Powertex PPT-ED-10-H,"['SMT160418001121', 'SMT160418001122', 'SMT160418001123', 'SMT160418001124', 'SMT160418001125', 'SMT160418001126', 'SMT160418001127', 'SMT160418001128', 'SMT160418001129', 'SMT160418001130', 'SMT160418001131', 'SMT160418001132', 'SMT160418001133', 'SMT160418001134', 'SMT160418001135', 'SMT160418001136', 'SMT160418001137', 'SMT160418001138', 'SMT160418001139', 'SMT160418001140', 'SMT160418001141', 'SMT160418001142', 'SMT160418001143', 'SMT160418001144', 'SMT160418001145', 'SMT160418001146', 'SMT160418001147', 'SMT160418001148', 'SMT160418001149', 'SMT160418001150']",30,1100911004,"[{""tosmt"": ""SMT220320180004"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180004""}, {""tosmt"": ""SMT220320180053"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180053""}, {""tosmt"": ""SMT280320183819"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320183769""}, {""tosmt"": ""SMT120418000378"", ""invoiceid"": ""POIN120420180001"", ""invoicedate"": ""12-04-2018"", ""fromsmt"": ""SMT120418000359""}, {""tosmt"": ""SMT160418001150"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001101""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""1223.5"", ""dealer_price"": ""1045.73"", ""enduser_price"": ""1915.25"", ""landing_price"": ""933.69""}]",Not Print
5abb66545ba945120b33f4c8,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-EID-13-A,Powertex,Impact Drill Powertex PPT-EID-13-A,"['SMT280320183973', 'SMT280320183974', 'SMT280320183975', 'SMT280320183976', 'SMT280320183977', 'SMT280320183978', 'SMT280320183979', 'SMT280320183980', 'SMT280320183981', 'SMT280320183982', 'SMT280320183983', 'SMT280320183984', 'SMT280320183985', 'SMT280320183986', 'SMT280320183987', 'SMT280320183988', 'SMT280320183989', 'SMT280320183990', 'SMT280320183991', 'SMT280320183992', 'SMT280320183993', 'SMT280320183994', 'SMT280320183995', 'SMT280320183996', 'SMT280320183997', 'SMT280320183998', 'SMT280320183999', 'SMT280320184000', 'SMT280320184001', 'SMT280320184002', 'SMT280320184003', 'SMT280320184004', 'SMT280320184005', 'SMT280320184006', 'SMT280320184007', 'SMT280320184008', 'SMT280320184009', 'SMT280320184010', 'SMT280320184011', 'SMT280320184012', 'SMT280320184013', 'SMT280320184014', 'SMT280320184015', 'SMT280320184016', 'SMT280320184017', 'SMT280320184018', 'SMT280320184019', 'SMT280320184020', 'SMT280320184021', 'SMT280320184022', 'SMT280320184023']",51,1100911009,"[{""tosmt"": ""SMT280320184023"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320183973""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5ab387e0534ade0a25958c16,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-ED-16-H,Powertex,Electric Drill Powertex PPT-ED-16-H,"['SMT160418001272', 'SMT160418001273', 'SMT160418001274', 'SMT160418001275', 'SMT160418001276', 'SMT160418001277', 'SMT160418001278', 'SMT160418001279', 'SMT160418001280', 'SMT160418001281', 'SMT160418001282', 'SMT160418001283', 'SMT160418001284', 'SMT160418001285', 'SMT160418001286', 'SMT160418001287', 'SMT160418001288', 'SMT160418001289', 'SMT160418001290', 'SMT160418001291', 'SMT160418001292', 'SMT160418001293', 'SMT160418001294', 'SMT160418001295', 'SMT160418001296', 'SMT160418001297', 'SMT160418001298', 'SMT160418001299', 'SMT160418001300']",29,1100911008,"[{""tosmt"": ""SMT220320180006"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180006""}, {""tosmt"": ""SMT220320180055"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180055""}, {""tosmt"": ""SMT280320183972"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320183922""}, {""tosmt"": ""SMT070418000911"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418000892""}, {""tosmt"": ""SMT160418001300"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001251""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""1954.36"", ""dealer_price"": ""1670.39"", ""enduser_price"": ""3059.32"", ""landing_price"": ""1491.42""}]",Not Print
5ae717645ba9450d5f49e1b4,,5ac4a7ba5ba9450cea2af5c6,Default,84672100,DWD024-IN,Dewalt,13mm Impact Drill Dewalt DWD024-IN,[],0,1040911010,"[{""tosmt"": null, ""invoiceid"": null, ""invoicedate"": null, ""fromsmt"": null}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5abb665b5ba945120b33f4dd,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-ESD-10,Powertex,Electric Screw Driver Powertex PPT-ESD-10,"['SMT280320185809', 'SMT280320185810', 'SMT280320185811', 'SMT280320185812', 'SMT280320185813', 'SMT280320185814', 'SMT280320185815', 'SMT280320185816', 'SMT280320185817', 'SMT280320185818', 'SMT280320185819', 'SMT280320185820', 'SMT280320185821', 'SMT280320185822', 'SMT280320185823', 'SMT280320185824', 'SMT280320185825', 'SMT280320185826', 'SMT280320185827', 'SMT280320185828', 'SMT280320185829', 'SMT280320185830', 'SMT280320185831', 'SMT280320185832', 'SMT280320185833', 'SMT280320185834', 'SMT280320185835', 'SMT280320185836', 'SMT280320185837', 'SMT280320185838', 'SMT280320185839', 'SMT280320185840', 'SMT280320185841', 'SMT280320185842', 'SMT280320185843', 'SMT280320185844', 'SMT280320185845', 'SMT280320185846', 'SMT280320185847', 'SMT280320185848', 'SMT280320185849', 'SMT280320185850', 'SMT280320185851', 'SMT280320185852', 'SMT280320185853', 'SMT280320185854', 'SMT280320185855', 'SMT280320185856', 'SMT280320185857', 'SMT280320185858', 'SMT280320185859']",51,1100928001,"[{""tosmt"": ""SMT280320185859"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185809""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5abb665b5ba945120b33f4de,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-SD-10-Li,Powertex,Cordless Driver Powertex PPT-SD-10-Li,"['SMT280320185860', 'SMT280320185861', 'SMT280320185862', 'SMT280320185863', 'SMT280320185864', 'SMT280320185865', 'SMT280320185866', 'SMT280320185867', 'SMT280320185868', 'SMT280320185869', 'SMT280320185870', 'SMT280320185871', 'SMT280320185872', 'SMT280320185873', 'SMT280320185874', 'SMT280320185875', 'SMT280320185876', 'SMT280320185877', 'SMT280320185878', 'SMT280320185879', 'SMT280320185880', 'SMT280320185881', 'SMT280320185882', 'SMT280320185883', 'SMT280320185884', 'SMT280320185885', 'SMT280320185886', 'SMT280320185887', 'SMT280320185888', 'SMT280320185889', 'SMT280320185890', 'SMT280320185891', 'SMT280320185892', 'SMT280320185893', 'SMT280320185894', 'SMT280320185895', 'SMT280320185896', 'SMT280320185897', 'SMT280320185898', 'SMT280320185899', 'SMT280320185900', 'SMT280320185901', 'SMT280320185902', 'SMT280320185903', 'SMT280320185904', 'SMT280320185905', 'SMT280320185906', 'SMT280320185907', 'SMT280320185908', 'SMT280320185909', 'SMT280320185910']",51,1100928002,"[{""tosmt"": ""SMT280320185910"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185860""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5abb665c5ba945120b33f4df,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-SD-10,Powertex,Cordless Driver Powertex PPT-SD-10,"['SMT280320185911', 'SMT280320185912', 'SMT280320185913', 'SMT280320185914', 'SMT280320185915', 'SMT280320185916', 'SMT280320185917', 'SMT280320185918', 'SMT280320185919', 'SMT280320185920', 'SMT280320185921', 'SMT280320185922', 'SMT280320185923', 'SMT280320185924', 'SMT280320185925', 'SMT280320185926', 'SMT280320185927', 'SMT280320185928', 'SMT280320185929', 'SMT280320185930', 'SMT280320185931', 'SMT280320185932', 'SMT280320185933', 'SMT280320185934', 'SMT280320185935', 'SMT280320185936', 'SMT280320185937', 'SMT280320185938', 'SMT280320185939', 'SMT280320185940', 'SMT280320185941', 'SMT280320185942', 'SMT280320185943', 'SMT280320185944', 'SMT280320185945', 'SMT280320185946', 'SMT280320185947', 'SMT280320185948', 'SMT280320185949', 'SMT280320185950', 'SMT280320185951', 'SMT280320185952', 'SMT280320185953', 'SMT280320185954', 'SMT280320185955', 'SMT280320185956', 'SMT280320185957', 'SMT280320185958', 'SMT280320185959', 'SMT280320185960', 'SMT280320185961']",51,1100928003,"[{""tosmt"": ""SMT280320185961"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185911""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5abb665c5ba945120b33f4e0,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-SD-12,Powertex,Cordless Driver Powertex PPT-SD-12,"['SMT280320185962', 'SMT280320185963', 'SMT280320185964', 'SMT280320185965', 'SMT280320185966', 'SMT280320185967', 'SMT280320185968', 'SMT280320185969', 'SMT280320185970', 'SMT280320185971', 'SMT280320185972', 'SMT280320185973', 'SMT280320185974', 'SMT280320185975', 'SMT280320185976', 'SMT280320185977', 'SMT280320185978', 'SMT280320185979', 'SMT280320185980', 'SMT280320185981', 'SMT280320185982', 'SMT280320185983', 'SMT280320185984', 'SMT280320185985', 'SMT280320185986', 'SMT280320185987', 'SMT280320185988', 'SMT280320185989', 'SMT280320185990', 'SMT280320185991', 'SMT280320185992', 'SMT280320185993', 'SMT280320185994', 'SMT280320185995', 'SMT280320185996', 'SMT280320185997', 'SMT280320185998', 'SMT280320185999', 'SMT280320186000', 'SMT280320186001', 'SMT280320186002', 'SMT280320186003', 'SMT280320186004', 'SMT280320186005', 'SMT280320186006', 'SMT280320186007', 'SMT280320186008', 'SMT280320186009', 'SMT280320186010', 'SMT280320186011', 'SMT280320186012']",51,1100928004,"[{""tosmt"": ""SMT280320186012"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185962""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5abb665d5ba945120b33f4e2,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,85163100,PPT-EB-003,Powertex,Electric Blower Powertex PPT-EB-003,"['SMT280320186319', 'SMT280320186320', 'SMT280320186321', 'SMT280320186322', 'SMT280320186323', 'SMT280320186324', 'SMT280320186325', 'SMT280320186326', 'SMT280320186327', 'SMT280320186328', 'SMT280320186329', 'SMT280320186330', 'SMT280320186331', 'SMT280320186332', 'SMT280320186333', 'SMT280320186334', 'SMT280320186335', 'SMT280320186336', 'SMT280320186337', 'SMT280320186338', 'SMT280320186339', 'SMT280320186340', 'SMT280320186341', 'SMT280320186342', 'SMT280320186343', 'SMT280320186344', 'SMT280320186345', 'SMT280320186346', 'SMT280320186347', 'SMT280320186348', 'SMT280320186349', 'SMT280320186350', 'SMT280320186351', 'SMT280320186352', 'SMT280320186353', 'SMT280320186354', 'SMT280320186355', 'SMT280320186356', 'SMT280320186357', 'SMT280320186358', 'SMT280320186359', 'SMT280320186360', 'SMT280320186361', 'SMT280320186362', 'SMT280320186363', 'SMT280320186364', 'SMT280320186365', 'SMT280320186366', 'SMT280320186367', 'SMT280320186368', 'SMT280320186369']",51,1100934001,"[{""tosmt"": ""SMT280320186369"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320186319""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5ab245e7534ade0a32497558,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,840,ARC200S,Powertex,Arc Welding Machine Powertex ARC200S,"['SMT120418000533', 'SMT120418000534', 'SMT120418000535', 'SMT120418000536', 'SMT120418000537', 'SMT120418000538']",6,1101101001,"[{""tosmt"": ""SMT210320180001"", ""invoiceid"": ""POIN210320180001"", ""invoicedate"": ""21-03-2018"", ""fromsmt"": ""SMT210320180001""}, {""tosmt"": ""SMT210320180013"", ""invoiceid"": ""POIN210320180001"", ""invoicedate"": ""21-03-2018"", ""fromsmt"": ""SMT210320180013""}, {""tosmt"": ""SMT280320186573"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320186523""}, {""tosmt"": ""SMT120418000538"", ""invoiceid"": ""POIN120420180001"", ""invoicedate"": ""12-04-2018"", ""fromsmt"": ""SMT120418000519""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""8314.35"", ""dealer_price"": ""6651.48"", ""enduser_price"": ""11864.41"", ""landing_price"": ""5783.9""}]",Not Print
5abb665e5ba945120b33f4e3,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,840,ARC200ES,Powertex,Arc Welding Machine Powertex ARC200ES,"['SMT280320186625', 'SMT280320186626', 'SMT280320186627', 'SMT280320186628', 'SMT280320186629', 'SMT280320186630', 'SMT280320186631', 'SMT280320186632', 'SMT280320186633', 'SMT280320186634', 'SMT280320186635', 'SMT280320186636', 'SMT280320186637', 'SMT280320186638', 'SMT280320186639', 'SMT280320186640', 'SMT280320186641', 'SMT280320186642', 'SMT280320186643', 'SMT280320186644', 'SMT280320186645', 'SMT280320186646', 'SMT280320186647', 'SMT280320186648', 'SMT280320186649', 'SMT280320186650', 'SMT280320186651', 'SMT280320186652', 'SMT280320186653', 'SMT280320186654', 'SMT280320186655', 'SMT280320186656', 'SMT280320186657', 'SMT280320186658', 'SMT280320186659', 'SMT280320186660', 'SMT280320186661', 'SMT280320186662', 'SMT280320186663', 'SMT280320186664', 'SMT280320186665', 'SMT280320186666', 'SMT280320186667', 'SMT280320186668', 'SMT280320186669', 'SMT280320186670', 'SMT280320186671', 'SMT280320186672', 'SMT280320186673', 'SMT280320186674', 'SMT280320186675']",51,1101101003,"[{""tosmt"": ""SMT280320186675"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320186625""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
5abb665f5ba945120b33f4e4,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,840,ARC180(Singleboard),Powertex,Arc Welding Machine Powertex ARC180(Singleboard),"['SMT280320186727', 'SMT280320186728', 'SMT280320186729', 'SMT280320186730', 'SMT280320186731', 'SMT280320186732', 'SMT280320186733', 'SMT280320186734', 'SMT280320186735', 'SMT280320186736', 'SMT280320186737', 'SMT280320186738', 'SMT280320186739', 'SMT280320186740', 'SMT280320186741', 'SMT280320186742', 'SMT280320186743', 'SMT280320186744', 'SMT280320186745', 'SMT280320186746', 'SMT280320186747', 'SMT280320186748', 'SMT280320186749', 'SMT280320186750', 'SMT280320186751', 'SMT280320186752', 'SMT280320186753', 'SMT280320186754', 'SMT280320186755', 'SMT280320186756', 'SMT280320186757', 'SMT280320186758', 'SMT280320186759', 'SMT280320186760', 'SMT280320186761', 'SMT280320186762', 'SMT280320186763', 'SMT280320186764', 'SMT280320186765', 'SMT280320186766', 'SMT280320186767', 'SMT280320186768', 'SMT280320186769', 'SMT280320186770', 'SMT280320186771', 'SMT280320186772', 'SMT280320186773', 'SMT280320186774', 'SMT280320186775', 'SMT280320186776', 'SMT280320186777']",51,1101101006,"[{""tosmt"": ""SMT280320186777"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320186727""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""0"", ""dealer_price"": ""0"", ""enduser_price"": ""0"", ""landing_price"": ""0""}]",Not Print
